ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,901.0,408.0,1
2023-03-13 00:01:04.031622,1997.0,2485.0,1
2023-03-13 00:01:25.375496,2025.0,1456.0,1
2023-03-13 00:01:46.719370,2260.0,1771.0,2
2023-03-13 00:02:08.063244,1873.0,1862.0,2
2023-03-13 00:02:29.407118,1819.0,54.0,2
2023-03-13 00:02:50.750992,2763.0,1818.0,2
2023-03-13 00:03:12.094866,1202.0,245.0,2
2023-03-13 00:03:33.438740,354.0,2263.0,2
2023-03-13 00:03:54.782614,1566.0,1649.0,2
2023-03-13 00:04:16.126488,2079.0,2407.0,1
2023-03-13 00:04:37.470362,2082.0,1592.0,1
2023-03-13 00:04:58.814236,3277.0,3748.0,1
2023-03-13 00:05:20.158110,2169.0,1822.0,2
2023-03-13 00:05:41.501984,2552.0,2506.0,2
2023-03-13 00:06:02.845858,1565.0,1482.0,2
2023-03-13 00:06:24.189732,2544.0,3290.0,2
2023-03-13 00:06:45.533606,29.0,306.0,2
2023-03-13 00:07:06.877480,2751.0,3253.0,2
2023-03-13 00:07:28.221354,1097.0,3226.0,2
2023-03-13 00:07:49.565228,2423.0,1386.0,1
2023-03-13 00:08:10.909102,1274.0,746.0,1
2023-03-13 00:08:32.252976,2622.0,1557.0,1
2023-03-13 00:08:53.596850,2320.0,1046.0,2
2023-03-13 00:09:14.940724,2125.0,2378.0,2
2023-03-13 00:09:36.284598,1348.0,2155.0,2
2023-03-13 00:09:57.628472,657.0,1124.0,2
2023-03-13 00:10:18.972346,2894.0,2511.0,2
2023-03-13 00:10:40.316220,1337.0,1514.0,2
2023-03-13 00:11:01.660094,2756.0,2213.0,2
2023-03-13 00:11:23.003968,1935.0,3246.0,1
2023-03-13 00:11:44.347842,2931.0,1755.0,1
2023-03-13 00:12:05.691716,2319.0,2848.0,1
2023-03-13 00:12:27.035590,1478.0,1004.0,2
2023-03-13 00:12:48.379464,1700.0,2423.0,2
2023-03-13 00:13:09.723338,1179.0,2294.0,2
2023-03-13 00:13:31.067212,813.0,3218.0,2
2023-03-13 00:13:52.411086,238.0,557.0,2
2023-03-13 00:14:13.754960,1535.0,1658.0,2
2023-03-13 00:14:35.098834,657.0,1748.0,2
2023-03-13 00:14:56.442708,1356.0,2170.0,1
2023-03-13 00:15:17.786582,2637.0,1369.0,1
2023-03-13 00:15:39.130456,1023.0,785.0,1
2023-03-13 00:16:00.474330,2755.0,2472.0,2
2023-03-13 00:16:21.818204,1737.0,1059.0,2
2023-03-13 00:16:43.162078,1201.0,933.0,2
2023-03-13 00:17:04.505952,517.0,1350.0,2
2023-03-13 00:17:25.849826,1395.0,226.0,2
2023-03-13 00:17:47.193700,2021.0,308.0,2
2023-03-13 00:18:08.537574,1715.0,2139.0,2
2023-03-13 00:18:29.881448,2777.0,1696.0,1
2023-03-13 00:18:51.225322,434.0,1535.0,1
