ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1271.0,1874.0,1
2023-03-13 00:01:04.031622,1059.0,1818.0,1
2023-03-13 00:01:25.375496,1236.0,1239.0,1
2023-03-13 00:01:46.719370,994.0,1497.0,1
2023-03-13 00:02:08.063244,1542.0,222.0,1
2023-03-13 00:02:29.407118,561.0,644.0,1
2023-03-13 00:02:50.750992,3352.0,2756.0,1
2023-03-13 00:03:12.094866,2159.0,1596.0,1
2023-03-13 00:03:33.438740,1799.0,682.0,1
2023-03-13 00:03:54.782614,2403.0,1826.0,2
2023-03-13 00:04:16.126488,2028.0,2112.0,2
2023-03-13 00:04:37.470362,2365.0,2754.0,2
2023-03-13 00:04:58.814236,2038.0,2868.0,2
2023-03-13 00:05:20.158110,1593.0,1566.0,2
2023-03-13 00:05:41.501984,2542.0,2514.0,2
2023-03-13 00:06:02.845858,2428.0,2432.0,2
2023-03-13 00:06:24.189732,1614.0,1899.0,2
2023-03-13 00:06:45.533606,2377.0,97.0,2
2023-03-13 00:07:06.877480,1179.0,2043.0,2
2023-03-13 00:07:28.221354,580.0,787.0,2
2023-03-13 00:07:49.565228,2872.0,2522.0,1
2023-03-13 00:08:10.909102,1021.0,897.0,1
2023-03-13 00:08:32.252976,891.0,1553.0,1
2023-03-13 00:08:53.596850,1715.0,2139.0,1
2023-03-13 00:09:14.940724,800.0,1801.0,1
2023-03-13 00:09:36.284598,2164.0,2469.0,1
2023-03-13 00:09:57.628472,791.0,239.0,1
2023-03-13 00:10:18.972346,2324.0,2887.0,1
2023-03-13 00:10:40.316220,1969.0,3410.0,1
2023-03-13 00:11:01.660094,1769.0,2678.0,2
2023-03-13 00:11:23.003968,614.0,1299.0,2
2023-03-13 00:11:44.347842,1905.0,3130.0,2
2023-03-13 00:12:05.691716,1438.0,1781.0,2
2023-03-13 00:12:27.035590,898.0,949.0,2
2023-03-13 00:12:48.379464,1562.0,11.0,2
2023-03-13 00:13:09.723338,2069.0,3290.0,2
2023-03-13 00:13:31.067212,2769.0,3044.0,2
2023-03-13 00:13:52.411086,1043.0,769.0,2
2023-03-13 00:14:13.754960,1365.0,1840.0,2
2023-03-13 00:14:35.098834,724.0,454.0,2
2023-03-13 00:14:56.442708,3066.0,1431.0,1
2023-03-13 00:15:17.786582,1223.0,2984.0,1
2023-03-13 00:15:39.130456,1333.0,932.0,1
2023-03-13 00:16:00.474330,765.0,1943.0,1
2023-03-13 00:16:21.818204,1004.0,2868.0,1
2023-03-13 00:16:43.162078,1373.0,1353.0,1
2023-03-13 00:17:04.505952,1145.0,338.0,1
2023-03-13 00:17:25.849826,1635.0,2815.0,1
2023-03-13 00:17:47.193700,2423.0,1386.0,1
2023-03-13 00:18:08.537574,1779.0,1515.0,2
2023-03-13 00:18:29.881448,677.0,411.0,2
2023-03-13 00:18:51.225322,2947.0,2341.0,2
2023-03-13 00:19:12.569196,1138.0,1910.0,2
2023-03-13 00:19:33.913070,1257.0,2060.0,2
2023-03-13 00:19:55.256944,1698.0,1208.0,2
2023-03-13 00:20:16.600818,720.0,709.0,2
2023-03-13 00:20:37.944692,2478.0,578.0,2
2023-03-13 00:20:59.288566,118.0,2047.0,2
2023-03-13 00:21:20.632440,1899.0,1643.0,2
2023-03-13 00:21:41.976314,1609.0,1231.0,2
2023-03-13 00:22:03.320188,1604.0,2311.0,1
2023-03-13 00:22:24.664062,1607.0,1094.0,1
2023-03-13 00:22:46.007936,495.0,1124.0,1
2023-03-13 00:23:07.351810,2800.0,341.0,1
2023-03-13 00:23:28.695684,2160.0,1730.0,1
2023-03-13 00:23:50.039558,1134.0,145.0,1
2023-03-13 00:24:11.383432,468.0,2026.0,1
2023-03-13 00:24:32.727306,1875.0,2471.0,1
2023-03-13 00:24:54.071180,825.0,422.0,1
2023-03-13 00:25:15.415054,1386.0,2043.0,2
2023-03-13 00:25:36.758928,1536.0,409.0,2
2023-03-13 00:25:58.102802,2019.0,1004.0,2
2023-03-13 00:26:19.446676,2588.0,2349.0,2
2023-03-13 00:26:40.790550,1259.0,1636.0,2
2023-03-13 00:27:02.134424,2535.0,2190.0,2
2023-03-13 00:27:23.478298,2452.0,2635.0,2
2023-03-13 00:27:44.822172,2736.0,2257.0,2
2023-03-13 00:28:06.166046,528.0,118.0,2
2023-03-13 00:28:27.509920,2835.0,2719.0,2
2023-03-13 00:28:48.853794,1107.0,595.0,2
2023-03-13 00:29:10.197668,2529.0,2468.0,1
2023-03-13 00:29:31.541542,1784.0,1107.0,1
2023-03-13 00:29:52.885416,1687.0,1700.0,1
2023-03-13 00:30:14.229290,216.0,1949.0,1
2023-03-13 00:30:35.573164,366.0,2464.0,1
2023-03-13 00:30:56.917038,658.0,592.0,1
2023-03-13 00:31:18.260912,1039.0,632.0,1
2023-03-13 00:31:39.604786,1101.0,1654.0,1
2023-03-13 00:32:00.948660,1889.0,1195.0,1
2023-03-13 00:32:22.292534,1964.0,2038.0,2
2023-03-13 00:32:43.636408,1091.0,1200.0,2
2023-03-13 00:33:04.980282,2567.0,2063.0,2
2023-03-13 00:33:26.324156,580.0,1247.0,2
2023-03-13 00:33:47.668030,1428.0,2457.0,2
2023-03-13 00:34:09.011904,1704.0,2221.0,2
2023-03-13 00:34:30.355778,1744.0,1983.0,2
2023-03-13 00:34:51.699652,1667.0,2764.0,2
2023-03-13 00:35:13.043526,1791.0,1605.0,2
2023-03-13 00:35:34.387400,2705.0,2654.0,2
2023-03-13 00:35:55.731274,306.0,662.0,2
2023-03-13 00:36:17.075148,3693.0,964.0,1
2023-03-13 00:36:38.419022,1560.0,1027.0,1
2023-03-13 00:36:59.762896,1607.0,2109.0,1
2023-03-13 00:37:21.106770,1208.0,1447.0,1
2023-03-13 00:37:42.450644,872.0,1715.0,1
2023-03-13 00:38:03.794518,1460.0,1157.0,1
2023-03-13 00:38:25.138392,1667.0,2304.0,1
2023-03-13 00:38:46.482266,1449.0,2511.0,1
2023-03-13 00:39:07.826140,1261.0,707.0,1
2023-03-13 00:39:29.170014,1409.0,2049.0,2
2023-03-13 00:39:50.513888,728.0,1386.0,2
2023-03-13 00:40:11.857762,2111.0,2704.0,2
2023-03-13 00:40:33.201636,2190.0,1969.0,2
2023-03-13 00:40:54.545510,2239.0,398.0,2
2023-03-13 00:41:15.889384,2177.0,2671.0,2
2023-03-13 00:41:37.233258,1615.0,3156.0,2
2023-03-13 00:41:58.577132,411.0,1452.0,2
2023-03-13 00:42:19.921006,1759.0,1179.0,2
2023-03-13 00:42:41.264880,1695.0,2872.0,2
2023-03-13 00:43:02.608754,2425.0,1308.0,2
2023-03-13 00:43:23.952628,434.0,1535.0,1
2023-03-13 00:43:45.296502,2437.0,2929.0,1
2023-03-13 00:44:06.640376,481.0,1865.0,1
2023-03-13 00:44:27.984250,2577.0,991.0,1
2023-03-13 00:44:49.328124,3033.0,2343.0,1
2023-03-13 00:45:10.671998,1583.0,1534.0,1
2023-03-13 00:45:32.015872,1576.0,1666.0,1
2023-03-13 00:45:53.359746,1648.0,1397.0,1
2023-03-13 00:46:14.703620,1578.0,1625.0,1
2023-03-13 00:46:36.047494,1514.0,1785.0,2
2023-03-13 00:46:57.391368,2360.0,2659.0,2
2023-03-13 00:47:18.735242,1097.0,3375.0,2
2023-03-13 00:47:40.079116,47.0,803.0,2
2023-03-13 00:48:01.422990,1940.0,2260.0,2
2023-03-13 00:48:22.766864,2389.0,1819.0,2
2023-03-13 00:48:44.110738,1021.0,386.0,2
2023-03-13 00:49:05.454612,2392.0,2428.0,2
2023-03-13 00:49:26.798486,1873.0,1862.0,2
2023-03-13 00:49:48.142360,834.0,1365.0,2
2023-03-13 00:50:09.486234,793.0,2848.0,2
2023-03-13 00:50:30.830108,1943.0,1483.0,1
2023-03-13 00:50:52.173982,1247.0,38.0,1
2023-03-13 00:51:13.517856,2990.0,2498.0,1
2023-03-13 00:51:34.861730,1613.0,510.0,1
2023-03-13 00:51:56.205604,2500.0,1005.0,1
2023-03-13 00:52:17.549478,1489.0,1805.0,1
2023-03-13 00:52:38.893352,1804.0,1393.0,1
2023-03-13 00:53:00.237226,1346.0,1779.0,1
2023-03-13 00:53:21.581100,1112.0,1107.0,1
2023-03-13 00:53:42.924974,563.0,1473.0,2
2023-03-13 00:54:04.268848,2699.0,2165.0,2
2023-03-13 00:54:25.612722,3043.0,2794.0,2
2023-03-13 00:54:46.956596,373.0,602.0,2
2023-03-13 00:55:08.300470,2693.0,2286.0,2
2023-03-13 00:55:29.644344,1743.0,875.0,2
2023-03-13 00:55:50.988218,2522.0,3196.0,2
2023-03-13 00:56:12.332092,1386.0,2622.0,2
2023-03-13 00:56:33.675966,2164.0,3636.0,2
2023-03-13 00:56:55.019840,800.0,1943.0,2
2023-03-13 00:57:16.363714,1163.0,1566.0,2
2023-03-13 00:57:37.707588,2372.0,1635.0,1
2023-03-13 00:57:59.051462,2460.0,2661.0,1
2023-03-13 00:58:20.395336,1380.0,1907.0,1
2023-03-13 00:58:41.739210,832.0,2000.0,1
2023-03-13 00:59:03.083084,791.0,1376.0,1
2023-03-13 00:59:24.426958,2000.0,2452.0,1
2023-03-13 00:59:45.770832,2306.0,2379.0,1
2023-03-13 01:00:07.114706,952.0,2055.0,1
2023-03-13 01:00:28.458580,2848.0,3246.0,1
2023-03-13 01:00:49.802454,1004.0,1263.0,2
2023-03-13 01:01:11.146328,426.0,907.0,2
2023-03-13 01:01:32.490202,1124.0,2019.0,2
2023-03-13 01:01:53.834076,33.0,1247.0,2
2023-03-13 01:02:15.177950,2301.0,2388.0,2
2023-03-13 01:02:36.521824,1071.0,543.0,2
2023-03-13 01:02:57.865698,1830.0,1791.0,2
2023-03-13 01:03:19.209572,1368.0,1065.0,2
2023-03-13 01:03:40.553446,3861.0,2861.0,2
2023-03-13 01:04:01.897320,2046.0,1510.0,2
2023-03-13 01:04:23.241194,2445.0,2550.0,2
2023-03-13 01:04:44.585068,1223.0,2017.0,1
2023-03-13 01:05:05.928942,2664.0,2788.0,1
2023-03-13 01:05:27.272816,1147.0,1016.0,1
2023-03-13 01:05:48.616690,956.0,2142.0,1
2023-03-13 01:06:09.960564,1510.0,2778.0,1
2023-03-13 01:06:31.304438,2084.0,2485.0,1
2023-03-13 01:06:52.648312,1881.0,3073.0,1
2023-03-13 01:07:13.992186,1759.0,2447.0,1
