ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2894.0,1698.0,1
2023-03-13 00:01:04.031622,1865.0,1981.0,1
2023-03-13 00:01:25.375496,1717.0,1166.0,1
2023-03-13 00:01:46.719370,802.0,54.0,1
2023-03-13 00:02:08.063244,825.0,1551.0,2
2023-03-13 00:02:29.407118,2138.0,1482.0,1
2023-03-13 00:02:50.750992,1043.0,645.0,1
2023-03-13 00:03:12.094866,1781.0,1969.0,1
2023-03-13 00:03:33.438740,1669.0,1781.0,1
2023-03-13 00:03:54.782614,2494.0,2943.0,2
2023-03-13 00:04:16.126488,1784.0,2025.0,1
2023-03-13 00:04:37.470362,2752.0,2677.0,1
2023-03-13 00:04:58.814236,854.0,1771.0,1
2023-03-13 00:05:20.158110,811.0,1221.0,1
2023-03-13 00:05:41.501984,2929.0,2049.0,2
2023-03-13 00:06:02.845858,1724.0,3027.0,1
2023-03-13 00:06:24.189732,1554.0,331.0,1
2023-03-13 00:06:45.533606,2184.0,1552.0,1
2023-03-13 00:07:06.877480,1444.0,569.0,1
2023-03-13 00:07:28.221354,1830.0,1791.0,2
2023-03-13 00:07:49.565228,1911.0,1081.0,1
2023-03-13 00:08:10.909102,1350.0,207.0,1
2023-03-13 00:08:32.252976,1576.0,1190.0,1
2023-03-13 00:08:53.596850,833.0,1867.0,1
2023-03-13 00:09:14.940724,344.0,1064.0,2
2023-03-13 00:09:36.284598,2378.0,2850.0,1
2023-03-13 00:09:57.628472,542.0,1081.0,1
2023-03-13 00:10:18.972346,2947.0,2506.0,1
2023-03-13 00:10:40.316220,1043.0,1030.0,1
2023-03-13 00:11:01.660094,389.0,330.0,2
2023-03-13 00:11:23.003968,481.0,1188.0,1
2023-03-13 00:11:44.347842,2225.0,2895.0,1
2023-03-13 00:12:05.691716,1040.0,535.0,1
2023-03-13 00:12:27.035590,1742.0,2168.0,1
2023-03-13 00:12:48.379464,2491.0,2089.0,2
2023-03-13 00:13:09.723338,2618.0,1777.0,1
2023-03-13 00:13:31.067212,2568.0,2268.0,1
2023-03-13 00:13:52.411086,1715.0,2139.0,1
2023-03-13 00:14:13.754960,697.0,145.0,1
2023-03-13 00:14:35.098834,893.0,2306.0,2
2023-03-13 00:14:56.442708,2206.0,1632.0,1
2023-03-13 00:15:17.786582,1697.0,2537.0,1
2023-03-13 00:15:39.130456,1486.0,1101.0,1
2023-03-13 00:16:00.474330,813.0,3218.0,1
2023-03-13 00:16:21.818204,2200.0,706.0,2
2023-03-13 00:16:43.162078,1199.0,330.0,1
2023-03-13 00:17:04.505952,2770.0,2464.0,1
2023-03-13 00:17:25.849826,328.0,1292.0,1
2023-03-13 00:17:47.193700,1030.0,136.0,1
2023-03-13 00:18:08.537574,1668.0,1059.0,2
2023-03-13 00:18:29.881448,3121.0,3444.0,1
2023-03-13 00:18:51.225322,2193.0,1758.0,1
2023-03-13 00:19:12.569196,967.0,501.0,1
2023-03-13 00:19:33.913070,2365.0,2115.0,1
2023-03-13 00:19:55.256944,932.0,266.0,2
2023-03-13 00:20:16.600818,2832.0,1622.0,1
2023-03-13 00:20:37.944692,2633.0,2886.0,1
2023-03-13 00:20:59.288566,3198.0,1423.0,1
2023-03-13 00:21:20.632440,2895.0,2097.0,1
2023-03-13 00:21:41.976314,1098.0,819.0,2
2023-03-13 00:22:03.320188,1468.0,1854.0,1
2023-03-13 00:22:24.664062,2378.0,253.0,1
2023-03-13 00:22:46.007936,2000.0,1346.0,1
2023-03-13 00:23:07.351810,1872.0,643.0,1
2023-03-13 00:23:28.695684,2894.0,2511.0,2
2023-03-13 00:23:50.039558,735.0,929.0,1
2023-03-13 00:24:11.383432,2494.0,1929.0,1
2023-03-13 00:24:32.727306,2769.0,3082.0,1
2023-03-13 00:24:54.071180,984.0,2110.0,1
2023-03-13 00:25:15.415054,311.0,687.0,2
2023-03-13 00:25:36.758928,2192.0,2028.0,1
2023-03-13 00:25:58.102802,2031.0,2644.0,1
2023-03-13 00:26:19.446676,1393.0,2274.0,1
2023-03-13 00:26:40.790550,2486.0,2104.0,1
2023-03-13 00:27:02.134424,1541.0,3070.0,2
2023-03-13 00:27:23.478298,1236.0,1239.0,1
2023-03-13 00:27:44.822172,1428.0,2457.0,1
2023-03-13 00:28:06.166046,792.0,371.0,1
2023-03-13 00:28:27.509920,1622.0,2814.0,1
