ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2115.0,1025.0,1
2023-03-13 00:01:04.031622,1990.0,3190.0,1
2023-03-13 00:01:25.375496,2055.0,1579.0,1
2023-03-13 00:01:46.719370,1506.0,2704.0,1
2023-03-13 00:02:08.063244,1393.0,1064.0,1
2023-03-13 00:02:29.407118,2085.0,2768.0,1
2023-03-13 00:02:50.750992,2635.0,1878.0,1
2023-03-13 00:03:12.094866,1793.0,1121.0,1
2023-03-13 00:03:33.438740,1581.0,901.0,1
2023-03-13 00:03:54.782614,1771.0,77.0,1
2023-03-13 00:04:16.126488,1449.0,2404.0,1
2023-03-13 00:04:37.470362,1846.0,836.0,2
2023-03-13 00:04:58.814236,1004.0,1490.0,2
2023-03-13 00:05:20.158110,1798.0,2789.0,2
2023-03-13 00:05:41.501984,2484.0,3286.0,2
2023-03-13 00:06:02.845858,2539.0,1747.0,2
2023-03-13 00:06:24.189732,1759.0,509.0,2
2023-03-13 00:06:45.533606,1627.0,3009.0,2
2023-03-13 00:07:06.877480,2083.0,1538.0,2
2023-03-13 00:07:28.221354,1943.0,1483.0,2
2023-03-13 00:07:49.565228,2165.0,1043.0,1
2023-03-13 00:08:10.909102,1593.0,388.0,1
2023-03-13 00:08:32.252976,1263.0,303.0,1
2023-03-13 00:08:53.596850,1663.0,3487.0,1
2023-03-13 00:09:14.940724,2228.0,1761.0,1
2023-03-13 00:09:36.284598,1969.0,2868.0,1
2023-03-13 00:09:57.628472,2678.0,1483.0,1
2023-03-13 00:10:18.972346,1517.0,2835.0,1
2023-03-13 00:10:40.316220,1685.0,881.0,1
2023-03-13 00:11:01.660094,126.0,288.0,1
2023-03-13 00:11:23.003968,1991.0,3307.0,1
2023-03-13 00:11:44.347842,2692.0,3389.0,2
2023-03-13 00:12:05.691716,1226.0,2173.0,2
2023-03-13 00:12:27.035590,1831.0,2133.0,2
2023-03-13 00:12:48.379464,557.0,2238.0,2
2023-03-13 00:13:09.723338,1905.0,2703.0,2
2023-03-13 00:13:31.067212,2767.0,3130.0,2
2023-03-13 00:13:52.411086,2539.0,2461.0,2
2023-03-13 00:14:13.754960,1724.0,3027.0,2
2023-03-13 00:14:35.098834,742.0,1512.0,2
2023-03-13 00:14:56.442708,2638.0,2142.0,1
2023-03-13 00:15:17.786582,1550.0,1851.0,1
2023-03-13 00:15:39.130456,2128.0,2231.0,1
2023-03-13 00:16:00.474330,483.0,2633.0,1
2023-03-13 00:16:21.818204,1422.0,2077.0,1
2023-03-13 00:16:43.162078,2106.0,1999.0,1
2023-03-13 00:17:04.505952,1536.0,2239.0,1
2023-03-13 00:17:25.849826,2421.0,2310.0,1
2023-03-13 00:17:47.193700,175.0,1097.0,1
2023-03-13 00:18:08.537574,81.0,901.0,1
2023-03-13 00:18:29.881448,1769.0,1899.0,1
2023-03-13 00:18:51.225322,2520.0,3109.0,2
2023-03-13 00:19:12.569196,2186.0,2743.0,2
2023-03-13 00:19:33.913070,1673.0,2600.0,2
2023-03-13 00:19:55.256944,786.0,2000.0,2
2023-03-13 00:20:16.600818,1048.0,1830.0,2
2023-03-13 00:20:37.944692,2465.0,2055.0,2
2023-03-13 00:20:59.288566,483.0,2325.0,2
2023-03-13 00:21:20.632440,1238.0,145.0,2
2023-03-13 00:21:41.976314,1088.0,1654.0,2
2023-03-13 00:22:03.320188,2494.0,2460.0,1
2023-03-13 00:22:24.664062,1517.0,2840.0,1
2023-03-13 00:22:46.007936,2834.0,1604.0,1
2023-03-13 00:23:07.351810,1059.0,1049.0,1
2023-03-13 00:23:28.695684,2041.0,1722.0,1
2023-03-13 00:23:50.039558,1356.0,1748.0,1
2023-03-13 00:24:11.383432,2264.0,1853.0,1
2023-03-13 00:24:32.727306,1990.0,30.0,1
2023-03-13 00:24:54.071180,2831.0,2671.0,1
2023-03-13 00:25:15.415054,1355.0,2894.0,1
2023-03-13 00:25:36.758928,40.0,969.0,1
2023-03-13 00:25:58.102802,1819.0,121.0,2
2023-03-13 00:26:19.446676,1101.0,2561.0,2
2023-03-13 00:26:40.790550,1571.0,1997.0,2
2023-03-13 00:27:02.134424,2542.0,2969.0,2
2023-03-13 00:27:23.478298,1286.0,1489.0,2
2023-03-13 00:27:44.822172,2475.0,2332.0,2
2023-03-13 00:28:06.166046,1525.0,1840.0,2
2023-03-13 00:28:27.509920,1048.0,137.0,2
2023-03-13 00:28:48.853794,1773.0,3659.0,2
2023-03-13 00:29:10.197668,420.0,1188.0,1
2023-03-13 00:29:31.541542,2398.0,598.0,1
2023-03-13 00:29:52.885416,2606.0,1620.0,1
2023-03-13 00:30:14.229290,2452.0,1744.0,1
2023-03-13 00:30:35.573164,1404.0,2768.0,1
2023-03-13 00:30:56.917038,891.0,1698.0,1
2023-03-13 00:31:18.260912,1877.0,832.0,1
2023-03-13 00:31:39.604786,1536.0,2321.0,1
2023-03-13 00:32:00.948660,2034.0,1339.0,1
2023-03-13 00:32:22.292534,315.0,162.0,1
2023-03-13 00:32:43.636408,311.0,687.0,1
2023-03-13 00:33:04.980282,1534.0,2738.0,2
2023-03-13 00:33:26.324156,1468.0,1854.0,2
2023-03-13 00:33:47.668030,1757.0,1240.0,2
2023-03-13 00:34:09.011904,1233.0,1154.0,2
2023-03-13 00:34:30.355778,1751.0,1456.0,2
2023-03-13 00:34:51.699652,2211.0,1923.0,2
2023-03-13 00:35:13.043526,1402.0,3182.0,2
2023-03-13 00:35:34.387400,1498.0,514.0,2
2023-03-13 00:35:55.731274,877.0,1376.0,2
2023-03-13 00:36:17.075148,1599.0,1882.0,1
2023-03-13 00:36:38.419022,970.0,565.0,1
2023-03-13 00:36:59.762896,85.0,2848.0,1
2023-03-13 00:37:21.106770,1804.0,1270.0,1
2023-03-13 00:37:42.450644,1559.0,408.0,1
2023-03-13 00:38:03.794518,2239.0,2794.0,1
2023-03-13 00:38:25.138392,1025.0,1840.0,1
2023-03-13 00:38:46.482266,2771.0,1655.0,1
2023-03-13 00:39:07.826140,915.0,1545.0,1
2023-03-13 00:39:29.170014,670.0,117.0,1
2023-03-13 00:39:50.513888,2609.0,1736.0,1
2023-03-13 00:40:11.857762,2372.0,1818.0,2
2023-03-13 00:40:33.201636,2384.0,2707.0,2
2023-03-13 00:40:54.545510,769.0,747.0,2
2023-03-13 00:41:15.889384,1197.0,987.0,2
2023-03-13 00:41:37.233258,3861.0,2861.0,2
2023-03-13 00:41:58.577132,1964.0,1248.0,2
2023-03-13 00:42:19.921006,915.0,1101.0,2
2023-03-13 00:42:41.264880,1457.0,2266.0,2
2023-03-13 00:43:02.608754,1282.0,1556.0,2
2023-03-13 00:43:23.952628,2112.0,2232.0,1
2023-03-13 00:43:45.296502,346.0,817.0,1
2023-03-13 00:44:06.640376,855.0,1069.0,1
2023-03-13 00:44:27.984250,420.0,1813.0,1
2023-03-13 00:44:49.328124,1107.0,1690.0,1
2023-03-13 00:45:10.671998,2080.0,1781.0,1
2023-03-13 00:45:32.015872,745.0,1136.0,1
2023-03-13 00:45:53.359746,2096.0,1219.0,1
2023-03-13 00:46:14.703620,2109.0,3279.0,1
2023-03-13 00:46:36.047494,892.0,901.0,1
2023-03-13 00:46:57.391368,633.0,2124.0,1
2023-03-13 00:47:18.735242,2106.0,1556.0,2
2023-03-13 00:47:40.079116,2378.0,253.0,2
2023-03-13 00:48:01.422990,1030.0,1279.0,2
2023-03-13 00:48:22.766864,2072.0,159.0,2
2023-03-13 00:48:44.110738,2432.0,2190.0,2
2023-03-13 00:49:05.454612,2026.0,1669.0,2
2023-03-13 00:49:26.798486,1475.0,1894.0,2
2023-03-13 00:49:48.142360,373.0,1081.0,2
2023-03-13 00:50:09.486234,1475.0,2062.0,2
2023-03-13 00:50:30.830108,657.0,1748.0,1
2023-03-13 00:50:52.173982,726.0,1201.0,1
2023-03-13 00:51:13.517856,1132.0,821.0,1
2023-03-13 00:51:34.861730,1655.0,1218.0,1
2023-03-13 00:51:56.205604,811.0,1043.0,1
2023-03-13 00:52:17.549478,2484.0,2596.0,1
2023-03-13 00:52:38.893352,671.0,1319.0,1
2023-03-13 00:53:00.237226,901.0,1475.0,1
2023-03-13 00:53:21.581100,2560.0,3136.0,1
2023-03-13 00:53:42.924974,2230.0,2360.0,1
2023-03-13 00:54:04.268848,579.0,1095.0,1
