ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1867.0,2848.0,1
2023-03-13 00:01:04.031622,2428.0,1875.0,1
2023-03-13 00:01:25.375496,1297.0,1753.0,1
2023-03-13 00:01:46.719370,2947.0,2590.0,1
2023-03-13 00:02:08.063244,2620.0,2228.0,1
2023-03-13 00:02:29.407118,54.0,877.0,1
2023-03-13 00:02:50.750992,2306.0,1685.0,1
2023-03-13 00:03:12.094866,1705.0,3482.0,1
2023-03-13 00:03:33.438740,1829.0,35.0,1
2023-03-13 00:03:54.782614,2268.0,1446.0,1
2023-03-13 00:04:16.126488,791.0,1376.0,1
2023-03-13 00:04:37.470362,1018.0,580.0,1
2023-03-13 00:04:58.814236,2274.0,2969.0,1
2023-03-13 00:05:20.158110,1603.0,919.0,2
2023-03-13 00:05:41.501984,2659.0,1878.0,2
2023-03-13 00:06:02.845858,3407.0,2106.0,2
2023-03-13 00:06:24.189732,2561.0,2304.0,2
2023-03-13 00:06:45.533606,1563.0,2000.0,2
2023-03-13 00:07:06.877480,2342.0,1724.0,2
2023-03-13 00:07:28.221354,3001.0,1348.0,2
2023-03-13 00:07:49.565228,932.0,2043.0,1
2023-03-13 00:08:10.909102,471.0,298.0,1
2023-03-13 00:08:32.252976,1223.0,2984.0,1
2023-03-13 00:08:53.596850,3244.0,2152.0,1
2023-03-13 00:09:14.940724,478.0,1667.0,1
2023-03-13 00:09:36.284598,534.0,332.0,1
2023-03-13 00:09:57.628472,1777.0,1690.0,1
2023-03-13 00:10:18.972346,2404.0,2083.0,1
2023-03-13 00:10:40.316220,2715.0,2811.0,1
2023-03-13 00:11:01.660094,338.0,1064.0,1
2023-03-13 00:11:23.003968,1388.0,1807.0,1
2023-03-13 00:11:44.347842,1581.0,901.0,1
2023-03-13 00:12:05.691716,2486.0,1847.0,1
2023-03-13 00:12:27.035590,1266.0,3285.0,2
2023-03-13 00:12:48.379464,1999.0,1280.0,2
2023-03-13 00:13:09.723338,2466.0,3053.0,2
2023-03-13 00:13:31.067212,2321.0,2009.0,2
2023-03-13 00:13:52.411086,2167.0,1874.0,2
2023-03-13 00:14:13.754960,85.0,2848.0,2
2023-03-13 00:14:35.098834,2281.0,1043.0,2
2023-03-13 00:14:56.442708,1388.0,7.0,1
2023-03-13 00:15:17.786582,1016.0,1422.0,1
2023-03-13 00:15:39.130456,769.0,747.0,1
2023-03-13 00:16:00.474330,1596.0,862.0,1
2023-03-13 00:16:21.818204,2723.0,2028.0,1
2023-03-13 00:16:43.162078,203.0,988.0,1
2023-03-13 00:17:04.505952,1048.0,1830.0,1
2023-03-13 00:17:25.849826,1990.0,2772.0,1
2023-03-13 00:17:47.193700,3110.0,2719.0,1
2023-03-13 00:18:08.537574,1925.0,1583.0,1
2023-03-13 00:18:29.881448,1025.0,1840.0,1
2023-03-13 00:18:51.225322,1622.0,3914.0,1
2023-03-13 00:19:12.569196,1687.0,1167.0,1
2023-03-13 00:19:33.913070,2207.0,811.0,2
2023-03-13 00:19:55.256944,1747.0,1268.0,2
2023-03-13 00:20:16.600818,2311.0,1572.0,2
2023-03-13 00:20:37.944692,952.0,1501.0,2
2023-03-13 00:20:59.288566,2148.0,2803.0,2
2023-03-13 00:21:20.632440,2020.0,2544.0,2
2023-03-13 00:21:41.976314,1695.0,2443.0,2
2023-03-13 00:22:03.320188,1576.0,1666.0,1
2023-03-13 00:22:24.664062,278.0,1107.0,1
2023-03-13 00:22:46.007936,1303.0,3198.0,1
2023-03-13 00:23:07.351810,2069.0,1832.0,1
2023-03-13 00:23:28.695684,2389.0,1819.0,1
2023-03-13 00:23:50.039558,929.0,892.0,1
2023-03-13 00:24:11.383432,2923.0,2128.0,1
2023-03-13 00:24:32.727306,1654.0,1010.0,1
2023-03-13 00:24:54.071180,1165.0,2053.0,1
2023-03-13 00:25:15.415054,10.0,73.0,1
2023-03-13 00:25:36.758928,696.0,2026.0,1
2023-03-13 00:25:58.102802,193.0,957.0,1
2023-03-13 00:26:19.446676,1819.0,1135.0,1
2023-03-13 00:26:40.790550,932.0,1622.0,2
2023-03-13 00:27:02.134424,2045.0,2859.0,2
2023-03-13 00:27:23.478298,2561.0,1525.0,2
2023-03-13 00:27:44.822172,433.0,612.0,2
2023-03-13 00:28:06.166046,2833.0,2521.0,2
2023-03-13 00:28:27.509920,3084.0,2769.0,2
2023-03-13 00:28:48.853794,1679.0,617.0,2
2023-03-13 00:29:10.197668,1874.0,1562.0,1
2023-03-13 00:29:31.541542,2425.0,1308.0,1
2023-03-13 00:29:52.885416,357.0,1043.0,1
2023-03-13 00:30:14.229290,2542.0,2057.0,1
2023-03-13 00:30:35.573164,1514.0,1785.0,1
2023-03-13 00:30:56.917038,901.0,1648.0,1
