ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2124.0,2788.0,1
2023-03-13 00:01:04.031622,1621.0,308.0,1
2023-03-13 00:01:25.375496,563.0,1735.0,1
2023-03-13 00:01:46.719370,870.0,819.0,2
2023-03-13 00:02:08.063244,1720.0,870.0,2
2023-03-13 00:02:29.407118,683.0,1051.0,1
2023-03-13 00:02:50.750992,2754.0,308.0,1
2023-03-13 00:03:12.094866,1023.0,1107.0,1
2023-03-13 00:03:33.438740,133.0,152.0,2
2023-03-13 00:03:54.782614,2079.0,3307.0,2
2023-03-13 00:04:16.126488,504.0,1299.0,1
2023-03-13 00:04:37.470362,2109.0,3123.0,1
2023-03-13 00:04:58.814236,1628.0,3268.0,1
2023-03-13 00:05:20.158110,725.0,1631.0,2
2023-03-13 00:05:41.501984,394.0,1391.0,2
2023-03-13 00:06:02.845858,2025.0,636.0,1
2023-03-13 00:06:24.189732,1830.0,2767.0,1
2023-03-13 00:06:45.533606,1308.0,2296.0,1
2023-03-13 00:07:06.877480,2558.0,3182.0,2
2023-03-13 00:07:28.221354,1555.0,2505.0,2
2023-03-13 00:07:49.565228,1515.0,3395.0,1
2023-03-13 00:08:10.909102,856.0,12.0,1
2023-03-13 00:08:32.252976,1260.0,1983.0,1
2023-03-13 00:08:53.596850,1724.0,999.0,2
2023-03-13 00:09:14.940724,1373.0,544.0,2
2023-03-13 00:09:36.284598,2461.0,2788.0,1
2023-03-13 00:09:57.628472,2187.0,2062.0,1
2023-03-13 00:10:18.972346,2365.0,2754.0,1
2023-03-13 00:10:40.316220,2423.0,1386.0,2
2023-03-13 00:11:01.660094,3255.0,2291.0,2
2023-03-13 00:11:23.003968,1260.0,1710.0,1
2023-03-13 00:11:44.347842,938.0,2121.0,1
2023-03-13 00:12:05.691716,901.0,1851.0,1
2023-03-13 00:12:27.035590,1896.0,504.0,2
2023-03-13 00:12:48.379464,263.0,1860.0,2
2023-03-13 00:13:09.723338,1828.0,1366.0,1
