ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2560.0,3136.0,1
2023-03-13 00:01:04.031622,2019.0,2865.0,2
2023-03-13 00:01:25.375496,1040.0,1059.0,2
2023-03-13 00:01:46.719370,35.0,744.0,2
2023-03-13 00:02:08.063244,2511.0,2625.0,2
2023-03-13 00:02:29.407118,1371.0,2161.0,2
2023-03-13 00:02:50.750992,2032.0,1253.0,2
2023-03-13 00:03:12.094866,2437.0,1681.0,2
2023-03-13 00:03:33.438740,1098.0,819.0,2
2023-03-13 00:03:54.782614,2364.0,1868.0,2
2023-03-13 00:04:16.126488,2848.0,3246.0,2
2023-03-13 00:04:37.470362,2160.0,1730.0,2
2023-03-13 00:04:58.814236,570.0,873.0,2
2023-03-13 00:05:20.158110,1356.0,2128.0,2
2023-03-13 00:05:41.501984,2306.0,1685.0,2
2023-03-13 00:06:02.845858,1517.0,1875.0,2
2023-03-13 00:06:24.189732,2797.0,2345.0,2
2023-03-13 00:06:45.533606,942.0,2165.0,2
2023-03-13 00:07:06.877480,61.0,1409.0,2
2023-03-13 00:07:28.221354,2638.0,2142.0,2
2023-03-13 00:07:49.565228,1117.0,929.0,1
2023-03-13 00:08:10.909102,1366.0,725.0,2
2023-03-13 00:08:32.252976,1100.0,1088.0,2
2023-03-13 00:08:53.596850,1587.0,580.0,2
2023-03-13 00:09:14.940724,28.0,943.0,2
2023-03-13 00:09:36.284598,1517.0,1959.0,2
2023-03-13 00:09:57.628472,152.0,2115.0,2
2023-03-13 00:10:18.972346,266.0,1066.0,2
2023-03-13 00:10:40.316220,911.0,696.0,2
2023-03-13 00:11:01.660094,1757.0,1240.0,2
2023-03-13 00:11:23.003968,344.0,1064.0,2
2023-03-13 00:11:44.347842,2152.0,1059.0,2
2023-03-13 00:12:05.691716,2990.0,2498.0,2
2023-03-13 00:12:27.035590,2021.0,283.0,2
2023-03-13 00:12:48.379464,41.0,481.0,2
2023-03-13 00:13:09.723338,1101.0,1541.0,2
2023-03-13 00:13:31.067212,1911.0,1181.0,2
2023-03-13 00:13:52.411086,872.0,1715.0,2
2023-03-13 00:14:13.754960,2017.0,1240.0,2
2023-03-13 00:14:35.098834,2230.0,2360.0,2
2023-03-13 00:14:56.442708,2428.0,1498.0,1
2023-03-13 00:15:17.786582,720.0,961.0,2
2023-03-13 00:15:39.130456,973.0,855.0,2
