ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,649.0,2218.0,1
2023-03-13 00:01:04.031622,2788.0,1964.0,1
2023-03-13 00:01:25.375496,2491.0,957.0,1
2023-03-13 00:01:46.719370,2905.0,2336.0,1
2023-03-13 00:02:08.063244,1695.0,2176.0,1
2023-03-13 00:02:29.407118,962.0,2331.0,1
2023-03-13 00:02:50.750992,1221.0,2249.0,1
2023-03-13 00:03:12.094866,3008.0,2971.0,1
2023-03-13 00:03:33.438740,1990.0,3190.0,1
2023-03-13 00:03:54.782614,1016.0,929.0,2
2023-03-13 00:04:16.126488,1299.0,1715.0,2
2023-03-13 00:04:37.470362,958.0,261.0,2
2023-03-13 00:04:58.814236,1154.0,2038.0,2
2023-03-13 00:05:20.158110,2926.0,2751.0,2
2023-03-13 00:05:41.501984,2400.0,2025.0,2
2023-03-13 00:06:02.845858,426.0,2383.0,2
2023-03-13 00:06:24.189732,2947.0,2341.0,2
2023-03-13 00:06:45.533606,468.0,2026.0,2
2023-03-13 00:07:06.877480,3104.0,2404.0,2
2023-03-13 00:07:28.221354,979.0,1028.0,2
2023-03-13 00:07:49.565228,1801.0,868.0,2
2023-03-13 00:08:10.909102,1004.0,1767.0,2
2023-03-13 00:08:32.252976,1548.0,1862.0,2
2023-03-13 00:08:53.596850,1986.0,1364.0,2
2023-03-13 00:09:14.940724,1351.0,1635.0,2
2023-03-13 00:09:36.284598,2096.0,2053.0,2
2023-03-13 00:09:57.628472,697.0,1021.0,2
2023-03-13 00:10:18.972346,1705.0,3482.0,2
2023-03-13 00:10:40.316220,3255.0,2291.0,2
2023-03-13 00:11:01.660094,542.0,360.0,1
2023-03-13 00:11:23.003968,2756.0,1597.0,1
2023-03-13 00:11:44.347842,2176.0,2583.0,1
2023-03-13 00:12:05.691716,1195.0,1036.0,1
2023-03-13 00:12:27.035590,978.0,3019.0,1
2023-03-13 00:12:48.379464,2164.0,2469.0,1
2023-03-13 00:13:09.723338,336.0,1285.0,1
2023-03-13 00:13:31.067212,1049.0,2961.0,1
2023-03-13 00:13:52.411086,1319.0,1247.0,1
2023-03-13 00:14:13.754960,1551.0,1890.0,2
2023-03-13 00:14:35.098834,1059.0,2444.0,2
2023-03-13 00:14:56.442708,398.0,436.0,2
2023-03-13 00:15:17.786582,2069.0,1832.0,2
2023-03-13 00:15:39.130456,966.0,1197.0,2
2023-03-13 00:16:00.474330,1173.0,897.0,2
2023-03-13 00:16:21.818204,481.0,1004.0,2
2023-03-13 00:16:43.162078,1889.0,1829.0,2
2023-03-13 00:17:04.505952,1495.0,1826.0,2
2023-03-13 00:17:25.849826,29.0,306.0,2
2023-03-13 00:17:47.193700,1088.0,862.0,2
2023-03-13 00:18:08.537574,1538.0,3336.0,2
2023-03-13 00:18:29.881448,1547.0,1969.0,2
2023-03-13 00:18:51.225322,836.0,384.0,2
2023-03-13 00:19:12.569196,3104.0,1196.0,2
2023-03-13 00:19:33.913070,1747.0,1268.0,2
2023-03-13 00:19:55.256944,1566.0,880.0,2
2023-03-13 00:20:16.600818,2137.0,782.0,2
2023-03-13 00:20:37.944692,2364.0,2772.0,2
2023-03-13 00:20:59.288566,3198.0,1423.0,2
2023-03-13 00:21:20.632440,102.0,987.0,1
2023-03-13 00:21:41.976314,1166.0,291.0,1
2023-03-13 00:22:03.320188,2203.0,2516.0,1
2023-03-13 00:22:24.664062,2359.0,2408.0,1
2023-03-13 00:22:46.007936,1628.0,1847.0,1
2023-03-13 00:23:07.351810,2186.0,2743.0,1
2023-03-13 00:23:28.695684,1735.0,974.0,1
2023-03-13 00:23:50.039558,1259.0,1402.0,1
2023-03-13 00:24:11.383432,1036.0,901.0,1
2023-03-13 00:24:32.727306,2712.0,1081.0,2
2023-03-13 00:24:54.071180,267.0,1825.0,2
2023-03-13 00:25:15.415054,1607.0,1541.0,2
2023-03-13 00:25:36.758928,2089.0,1578.0,2
2023-03-13 00:25:58.102802,2452.0,1828.0,2
2023-03-13 00:26:19.446676,342.0,1214.0,2
2023-03-13 00:26:40.790550,2043.0,3051.0,2
2023-03-13 00:27:02.134424,1889.0,2942.0,2
2023-03-13 00:27:23.478298,1759.0,1025.0,2
2023-03-13 00:27:44.822172,1283.0,2771.0,2
2023-03-13 00:28:06.166046,2326.0,2064.0,2
2023-03-13 00:28:27.509920,448.0,1611.0,2
2023-03-13 00:28:48.853794,1318.0,1468.0,2
2023-03-13 00:29:10.197668,2014.0,2176.0,2
2023-03-13 00:29:31.541542,2506.0,1675.0,2
2023-03-13 00:29:52.885416,2768.0,551.0,2
2023-03-13 00:30:14.229290,1515.0,936.0,2
2023-03-13 00:30:35.573164,1257.0,2060.0,2
2023-03-13 00:30:56.917038,963.0,1631.0,2
2023-03-13 00:31:18.260912,2837.0,2568.0,2
2023-03-13 00:31:39.604786,1507.0,2020.0,1
2023-03-13 00:32:00.948660,1940.0,2260.0,1
2023-03-13 00:32:22.292534,1649.0,2497.0,1
2023-03-13 00:32:43.636408,1208.0,1907.0,1
2023-03-13 00:33:04.980282,781.0,799.0,1
2023-03-13 00:33:26.324156,952.0,1501.0,1
