ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2551.0,2390.0,1
2023-03-13 00:01:04.031622,1324.0,2499.0,1
2023-03-13 00:01:25.375496,2491.0,1840.0,1
2023-03-13 00:01:46.719370,1940.0,2206.0,1
2023-03-13 00:02:08.063244,2324.0,1187.0,1
2023-03-13 00:02:29.407118,2332.0,1428.0,1
2023-03-13 00:02:50.750992,898.0,1768.0,2
2023-03-13 00:03:12.094866,996.0,1451.0,2
2023-03-13 00:03:33.438740,2017.0,1610.0,2
2023-03-13 00:03:54.782614,1420.0,418.0,2
2023-03-13 00:04:16.126488,1204.0,1709.0,2
2023-03-13 00:04:37.470362,1208.0,1028.0,2
2023-03-13 00:04:58.814236,627.0,549.0,2
2023-03-13 00:05:20.158110,2550.0,1048.0,2
2023-03-13 00:05:41.501984,673.0,1424.0,2
2023-03-13 00:06:02.845858,1784.0,1107.0,2
2023-03-13 00:06:24.189732,2790.0,1431.0,1
2023-03-13 00:06:45.533606,1553.0,1791.0,1
2023-03-13 00:07:06.877480,1940.0,2085.0,1
2023-03-13 00:07:28.221354,1724.0,139.0,1
2023-03-13 00:07:49.565228,2777.0,1696.0,1
2023-03-13 00:08:10.909102,901.0,1851.0,1
2023-03-13 00:08:32.252976,1754.0,1168.0,2
2023-03-13 00:08:53.596850,299.0,1117.0,2
2023-03-13 00:09:14.940724,1373.0,1822.0,2
2023-03-13 00:09:36.284598,2025.0,2460.0,2
2023-03-13 00:09:57.628472,1698.0,1200.0,2
2023-03-13 00:10:18.972346,1541.0,3070.0,2
2023-03-13 00:10:40.316220,1449.0,2511.0,2
2023-03-13 00:11:01.660094,1587.0,1739.0,2
2023-03-13 00:11:23.003968,952.0,887.0,2
2023-03-13 00:11:44.347842,1539.0,1368.0,2
2023-03-13 00:12:05.691716,23.0,714.0,1
2023-03-13 00:12:27.035590,2501.0,821.0,1
2023-03-13 00:12:48.379464,952.0,1306.0,1
2023-03-13 00:13:09.723338,2497.0,1607.0,1
2023-03-13 00:13:31.067212,2872.0,2522.0,1
2023-03-13 00:13:52.411086,1689.0,2273.0,1
2023-03-13 00:14:13.754960,1525.0,1840.0,2
2023-03-13 00:14:35.098834,1145.0,2069.0,2
2023-03-13 00:14:56.442708,963.0,1631.0,2
2023-03-13 00:15:17.786582,1059.0,1946.0,2
2023-03-13 00:15:39.130456,2032.0,1253.0,2
2023-03-13 00:16:00.474330,2774.0,1774.0,2
2023-03-13 00:16:21.818204,644.0,3589.0,2
2023-03-13 00:16:43.162078,2636.0,2726.0,2
2023-03-13 00:17:04.505952,2252.0,2894.0,2
2023-03-13 00:17:25.849826,2539.0,3349.0,2
2023-03-13 00:17:47.193700,1427.0,1743.0,1
2023-03-13 00:18:08.537574,2096.0,1283.0,1
2023-03-13 00:18:29.881448,1785.0,2180.0,1
2023-03-13 00:18:51.225322,2764.0,2176.0,1
2023-03-13 00:19:12.569196,1243.0,1743.0,1
2023-03-13 00:19:33.913070,1695.0,2369.0,1
2023-03-13 00:19:55.256944,1522.0,1154.0,2
2023-03-13 00:20:16.600818,1834.0,3441.0,2
2023-03-13 00:20:37.944692,1655.0,2772.0,2
2023-03-13 00:20:59.288566,2078.0,2506.0,2
2023-03-13 00:21:20.632440,1259.0,17.0,2
2023-03-13 00:21:41.976314,612.0,307.0,2
2023-03-13 00:22:03.320188,2301.0,4040.0,2
2023-03-13 00:22:24.664062,2989.0,2405.0,2
2023-03-13 00:22:46.007936,2506.0,2332.0,2
2023-03-13 00:23:07.351810,2676.0,1059.0,2
2023-03-13 00:23:28.695684,366.0,2464.0,1
2023-03-13 00:23:50.039558,1246.0,565.0,1
2023-03-13 00:24:11.383432,1478.0,1004.0,1
2023-03-13 00:24:32.727306,2266.0,3511.0,1
2023-03-13 00:24:54.071180,1716.0,2931.0,1
2023-03-13 00:25:15.415054,670.0,1745.0,1
2023-03-13 00:25:36.758928,2109.0,1793.0,2
2023-03-13 00:25:58.102802,535.0,802.0,2
2023-03-13 00:26:19.446676,1081.0,817.0,2
2023-03-13 00:26:40.790550,1208.0,1964.0,2
2023-03-13 00:27:02.134424,2383.0,2176.0,2
2023-03-13 00:27:23.478298,2260.0,1971.0,2
2023-03-13 00:27:44.822172,1554.0,331.0,2
2023-03-13 00:28:06.166046,3277.0,3044.0,2
2023-03-13 00:28:27.509920,1789.0,363.0,2
2023-03-13 00:28:48.853794,2491.0,408.0,2
2023-03-13 00:29:10.197668,2539.0,1747.0,1
2023-03-13 00:29:31.541542,2363.0,2923.0,1
2023-03-13 00:29:52.885416,1735.0,2202.0,1
2023-03-13 00:30:14.229290,952.0,2428.0,1
2023-03-13 00:30:35.573164,1655.0,48.0,1
2023-03-13 00:30:56.917038,2864.0,1369.0,1
2023-03-13 00:31:18.260912,1679.0,617.0,2
2023-03-13 00:31:39.604786,1059.0,2047.0,2
2023-03-13 00:32:00.948660,1286.0,1404.0,2
2023-03-13 00:32:22.292534,2835.0,2388.0,2
2023-03-13 00:32:43.636408,599.0,562.0,2
2023-03-13 00:33:04.980282,569.0,1655.0,2
2023-03-13 00:33:26.324156,1873.0,1862.0,2
2023-03-13 00:33:47.668030,580.0,787.0,2
2023-03-13 00:34:09.011904,389.0,546.0,2
2023-03-13 00:34:30.355778,2588.0,2349.0,2
2023-03-13 00:34:51.699652,1055.0,1645.0,1
2023-03-13 00:35:13.043526,898.0,949.0,1
2023-03-13 00:35:34.387400,1166.0,653.0,1
2023-03-13 00:35:55.731274,2026.0,2296.0,1
2023-03-13 00:36:17.075148,1393.0,1064.0,1
2023-03-13 00:36:38.419022,1793.0,2975.0,1
2023-03-13 00:36:59.762896,548.0,467.0,2
2023-03-13 00:37:21.106770,481.0,2379.0,2
2023-03-13 00:37:42.450644,671.0,215.0,2
2023-03-13 00:38:03.794518,2516.0,3159.0,2
2023-03-13 00:38:25.138392,243.0,1946.0,2
2023-03-13 00:38:46.482266,47.0,558.0,2
2023-03-13 00:39:07.826140,2285.0,670.0,2
2023-03-13 00:39:29.170014,1048.0,137.0,2
2023-03-13 00:39:50.513888,2405.0,250.0,2
2023-03-13 00:40:11.857762,2604.0,3271.0,2
2023-03-13 00:40:33.201636,991.0,1064.0,1
2023-03-13 00:40:54.545510,2076.0,2143.0,1
2023-03-13 00:41:15.889384,2322.0,2831.0,1
2023-03-13 00:41:37.233258,2926.0,1065.0,1
2023-03-13 00:41:58.577132,848.0,1906.0,1
2023-03-13 00:42:19.921006,1350.0,592.0,1
2023-03-13 00:42:41.264880,7.0,483.0,2
2023-03-13 00:43:02.608754,2923.0,2106.0,2
2023-03-13 00:43:23.952628,948.0,736.0,2
2023-03-13 00:43:45.296502,2520.0,2560.0,2
2023-03-13 00:44:06.640376,2582.0,1840.0,2
2023-03-13 00:44:27.984250,1402.0,3182.0,2
2023-03-13 00:44:49.328124,949.0,824.0,2
2023-03-13 00:45:10.671998,1999.0,1475.0,2
2023-03-13 00:45:32.015872,3273.0,2019.0,2
2023-03-13 00:45:53.359746,2023.0,2026.0,2
2023-03-13 00:46:14.703620,2152.0,2800.0,1
2023-03-13 00:46:36.047494,1013.0,791.0,1
2023-03-13 00:46:57.391368,745.0,1363.0,1
2023-03-13 00:47:18.735242,2211.0,61.0,1
2023-03-13 00:47:40.079116,1727.0,2794.0,1
2023-03-13 00:48:01.422990,2364.0,3045.0,1
2023-03-13 00:48:22.766864,1495.0,1867.0,2
2023-03-13 00:48:44.110738,2848.0,1889.0,2
2023-03-13 00:49:05.454612,1302.0,442.0,2
2023-03-13 00:49:26.798486,1330.0,785.0,2
2023-03-13 00:49:48.142360,2491.0,1393.0,2
2023-03-13 00:50:09.486234,1581.0,2106.0,2
2023-03-13 00:50:30.830108,2365.0,3300.0,2
2023-03-13 00:50:52.173982,1030.0,136.0,2
2023-03-13 00:51:13.517856,437.0,3104.0,2
2023-03-13 00:51:34.861730,2445.0,2232.0,2
2023-03-13 00:51:56.205604,2232.0,2124.0,1
2023-03-13 00:52:17.549478,1255.0,545.0,1
2023-03-13 00:52:38.893352,3043.0,2794.0,1
2023-03-13 00:53:00.237226,3109.0,1513.0,1
2023-03-13 00:53:21.581100,2824.0,2349.0,1
2023-03-13 00:53:42.924974,1332.0,1791.0,1
2023-03-13 00:54:04.268848,1830.0,3130.0,2
2023-03-13 00:54:25.612722,3090.0,2620.0,2
2023-03-13 00:54:46.956596,543.0,447.0,2
2023-03-13 00:55:08.300470,1334.0,1710.0,2
2023-03-13 00:55:29.644344,2752.0,2082.0,2
2023-03-13 00:55:50.988218,2706.0,54.0,2
2023-03-13 00:56:12.332092,373.0,602.0,2
2023-03-13 00:56:33.675966,852.0,1459.0,2
2023-03-13 00:56:55.019840,2166.0,1481.0,2
2023-03-13 00:57:16.363714,2403.0,1451.0,2
2023-03-13 00:57:37.707588,1101.0,1541.0,1
2023-03-13 00:57:59.051462,802.0,258.0,1
2023-03-13 00:58:20.395336,420.0,1188.0,1
2023-03-13 00:58:41.739210,1925.0,2047.0,1
2023-03-13 00:59:03.083084,1149.0,1527.0,1
2023-03-13 00:59:24.426958,1818.0,2492.0,1
2023-03-13 00:59:45.770832,20.0,936.0,2
2023-03-13 01:00:07.114706,1573.0,2961.0,2
2023-03-13 01:00:28.458580,1397.0,1030.0,2
2023-03-13 01:00:49.802454,2929.0,2590.0,2
2023-03-13 01:01:11.146328,2306.0,1685.0,2
2023-03-13 01:01:32.490202,2495.0,787.0,2
2023-03-13 01:01:53.834076,2831.0,483.0,2
2023-03-13 01:02:15.177950,1761.0,1769.0,2
2023-03-13 01:02:36.521824,853.0,1551.0,2
2023-03-13 01:02:57.865698,973.0,855.0,2
2023-03-13 01:03:19.209572,28.0,943.0,1
2023-03-13 01:03:40.553446,1111.0,2055.0,1
2023-03-13 01:04:01.897320,2089.0,1184.0,1
2023-03-13 01:04:23.241194,459.0,1246.0,1
2023-03-13 01:04:44.585068,2740.0,1638.0,1
2023-03-13 01:05:05.928942,2714.0,1149.0,1
2023-03-13 01:05:27.272816,437.0,1240.0,2
2023-03-13 01:05:48.616690,1889.0,2373.0,2
2023-03-13 01:06:09.960564,2894.0,3328.0,2
2023-03-13 01:06:31.304438,482.0,1687.0,2
2023-03-13 01:06:52.648312,1236.0,1138.0,2
2023-03-13 01:07:13.992186,1048.0,1783.0,2
2023-03-13 01:07:35.336060,56.0,2232.0,2
2023-03-13 01:07:56.679934,1501.0,1829.0,2
2023-03-13 01:08:18.023808,1284.0,2280.0,2
2023-03-13 01:08:39.367682,1059.0,1476.0,2
2023-03-13 01:09:00.711556,2389.0,2716.0,1
2023-03-13 01:09:22.055430,2845.0,1899.0,1
2023-03-13 01:09:43.399304,2421.0,2137.0,1
2023-03-13 01:10:04.743178,1145.0,1728.0,1
2023-03-13 01:10:26.087052,1840.0,1839.0,1
2023-03-13 01:10:47.430926,2152.0,1059.0,1
2023-03-13 01:11:08.774800,2043.0,3051.0,2
2023-03-13 01:11:30.118674,515.0,1095.0,2
2023-03-13 01:11:51.462548,1429.0,1792.0,2
2023-03-13 01:12:12.806422,1769.0,1349.0,2
2023-03-13 01:12:34.150296,1925.0,1789.0,2
2023-03-13 01:12:55.494170,1919.0,2231.0,2
2023-03-13 01:13:16.838044,248.0,1556.0,2
2023-03-13 01:13:38.181918,2364.0,2740.0,2
2023-03-13 01:13:59.525792,1365.0,1220.0,2
2023-03-13 01:14:20.869666,2834.0,1604.0,2
2023-03-13 01:14:42.213540,1249.0,145.0,1
2023-03-13 01:15:03.557414,1508.0,2474.0,1
2023-03-13 01:15:24.901288,2600.0,2915.0,1
2023-03-13 01:15:46.245162,1905.0,3130.0,1
2023-03-13 01:16:07.589036,2677.0,1780.0,1
2023-03-13 01:16:28.932910,1288.0,1171.0,1
2023-03-13 01:16:50.276784,2768.0,551.0,2
2023-03-13 01:17:11.620658,2548.0,3001.0,2
2023-03-13 01:17:32.964532,579.0,1095.0,2
2023-03-13 01:17:54.308406,1474.0,938.0,2
2023-03-13 01:18:15.652280,2792.0,2833.0,2
2023-03-13 01:18:36.996154,1577.0,2064.0,2
2023-03-13 01:18:58.340028,2225.0,3008.0,2
2023-03-13 01:19:19.683902,1797.0,1143.0,2
2023-03-13 01:19:41.027776,2461.0,2245.0,2
2023-03-13 01:20:02.371650,267.0,1845.0,2
2023-03-13 01:20:23.715524,1145.0,2173.0,1
2023-03-13 01:20:45.059398,698.0,684.0,1
2023-03-13 01:21:06.403272,1043.0,580.0,1
2023-03-13 01:21:27.747146,2719.0,2904.0,1
2023-03-13 01:21:49.091020,650.0,1440.0,1
2023-03-13 01:22:10.434894,2070.0,2118.0,1
2023-03-13 01:22:31.778768,1336.0,1765.0,2
2023-03-13 01:22:53.122642,617.0,1260.0,2
2023-03-13 01:23:14.466516,544.0,33.0,2
2023-03-13 01:23:35.810390,2712.0,1637.0,2
2023-03-13 01:23:57.154264,990.0,1753.0,2
2023-03-13 01:24:18.498138,1604.0,2311.0,2
2023-03-13 01:24:39.842012,1720.0,1018.0,2
2023-03-13 01:25:01.185886,1854.0,3693.0,2
2023-03-13 01:25:22.529760,2343.0,426.0,2
2023-03-13 01:25:43.873634,2124.0,2792.0,2
2023-03-13 01:26:05.217508,85.0,2848.0,1
2023-03-13 01:26:26.561382,742.0,1554.0,1
2023-03-13 01:26:47.905256,1284.0,1344.0,1
2023-03-13 01:27:09.249130,996.0,670.0,1
2023-03-13 01:27:30.593004,2152.0,733.0,1
2023-03-13 01:27:51.936878,1690.0,2931.0,1
2023-03-13 01:28:13.280752,1049.0,623.0,2
2023-03-13 01:28:34.624626,1570.0,3195.0,2
