ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2664.0,33.0,1
2023-03-13 00:01:04.031622,1436.0,920.0,1
2023-03-13 00:01:25.375496,1673.0,2600.0,1
2023-03-13 00:01:46.719370,1145.0,338.0,2
2023-03-13 00:02:08.063244,768.0,1081.0,2
2023-03-13 00:02:29.407118,734.0,404.0,2
2023-03-13 00:02:50.750992,1908.0,2139.0,2
2023-03-13 00:03:12.094866,2014.0,1943.0,2
2023-03-13 00:03:33.438740,3156.0,2769.0,2
2023-03-13 00:03:54.782614,311.0,687.0,2
2023-03-13 00:04:16.126488,1759.0,1179.0,2
2023-03-13 00:04:37.470362,561.0,644.0,2
2023-03-13 00:04:58.814236,2789.0,1378.0,2
2023-03-13 00:05:20.158110,2110.0,1043.0,1
2023-03-13 00:05:41.501984,1573.0,2064.0,1
2023-03-13 00:06:02.845858,2579.0,2025.0,1
2023-03-13 00:06:24.189732,1566.0,2378.0,2
2023-03-13 00:06:45.533606,1553.0,1854.0,2
2023-03-13 00:07:06.877480,1668.0,2210.0,2
2023-03-13 00:07:28.221354,2947.0,394.0,2
2023-03-13 00:07:49.565228,481.0,1597.0,2
2023-03-13 00:08:10.909102,2497.0,409.0,2
2023-03-13 00:08:32.252976,2196.0,1727.0,2
2023-03-13 00:08:53.596850,1862.0,1476.0,2
2023-03-13 00:09:14.940724,1101.0,1874.0,2
2023-03-13 00:09:36.284598,2326.0,2064.0,2
2023-03-13 00:09:57.628472,624.0,1486.0,1
2023-03-13 00:10:18.972346,1760.0,1218.0,1
2023-03-13 00:10:40.316220,557.0,938.0,1
2023-03-13 00:11:01.660094,1791.0,1605.0,2
2023-03-13 00:11:23.003968,2152.0,1043.0,2
2023-03-13 00:11:44.347842,1804.0,2404.0,2
2023-03-13 00:12:05.691716,1655.0,1218.0,2
2023-03-13 00:12:27.035590,433.0,512.0,2
2023-03-13 00:12:48.379464,2045.0,1840.0,2
2023-03-13 00:13:09.723338,2738.0,2800.0,2
2023-03-13 00:13:31.067212,2075.0,1439.0,2
2023-03-13 00:13:52.411086,7.0,1101.0,2
2023-03-13 00:14:13.754960,2561.0,1597.0,2
2023-03-13 00:14:35.098834,369.0,2699.0,1
2023-03-13 00:14:56.442708,2850.0,2398.0,1
2023-03-13 00:15:17.786582,769.0,2197.0,1
2023-03-13 00:15:39.130456,1590.0,2700.0,2
2023-03-13 00:16:00.474330,1169.0,1782.0,2
2023-03-13 00:16:21.818204,2377.0,2072.0,2
2023-03-13 00:16:43.162078,758.0,1550.0,2
2023-03-13 00:17:04.505952,2764.0,1476.0,2
2023-03-13 00:17:25.849826,1159.0,2979.0,2
2023-03-13 00:17:47.193700,2023.0,1081.0,2
2023-03-13 00:18:08.537574,2404.0,2083.0,2
2023-03-13 00:18:29.881448,2447.0,2740.0,2
2023-03-13 00:18:51.225322,2135.0,1400.0,2
2023-03-13 00:19:12.569196,1319.0,1103.0,1
2023-03-13 00:19:33.913070,1698.0,1393.0,1
2023-03-13 00:19:55.256944,1288.0,853.0,1
2023-03-13 00:20:16.600818,2752.0,2720.0,2
2023-03-13 00:20:37.944692,62.0,102.0,2
2023-03-13 00:20:59.288566,1644.0,48.0,2
2023-03-13 00:21:20.632440,2316.0,2655.0,2
2023-03-13 00:21:41.976314,1539.0,1175.0,2
2023-03-13 00:22:03.320188,1727.0,2794.0,2
2023-03-13 00:22:24.664062,2261.0,853.0,2
2023-03-13 00:22:46.007936,2437.0,2929.0,2
2023-03-13 00:23:07.351810,2405.0,250.0,2
2023-03-13 00:23:28.695684,1005.0,1822.0,2
2023-03-13 00:23:50.039558,2452.0,1463.0,1
2023-03-13 00:24:11.383432,1062.0,553.0,1
2023-03-13 00:24:32.727306,1610.0,1978.0,1
2023-03-13 00:24:54.071180,1502.0,2494.0,2
2023-03-13 00:25:15.415054,1923.0,2274.0,2
2023-03-13 00:25:36.758928,2378.0,2894.0,2
2023-03-13 00:25:58.102802,2494.0,1861.0,2
2023-03-13 00:26:19.446676,853.0,2221.0,2
2023-03-13 00:26:40.790550,2301.0,1899.0,2
2023-03-13 00:27:02.134424,53.0,1478.0,2
2023-03-13 00:27:23.478298,677.0,411.0,2
2023-03-13 00:27:44.822172,1751.0,1456.0,2
2023-03-13 00:28:06.166046,1507.0,1189.0,2
2023-03-13 00:28:27.509920,458.0,1138.0,1
2023-03-13 00:28:48.853794,2228.0,1761.0,1
2023-03-13 00:29:10.197668,1139.0,2028.0,1
2023-03-13 00:29:31.541542,1902.0,315.0,2
2023-03-13 00:29:52.885416,2077.0,2416.0,2
2023-03-13 00:30:14.229290,2930.0,2307.0,2
