ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1628.0,1422.0,1
2023-03-13 00:01:04.031622,2403.0,1451.0,1
2023-03-13 00:01:25.375496,310.0,910.0,1
2023-03-13 00:01:46.719370,2314.0,3352.0,1
2023-03-13 00:02:08.063244,1501.0,1587.0,1
2023-03-13 00:02:29.407118,1749.0,2719.0,1
2023-03-13 00:02:50.750992,1043.0,645.0,1
2023-03-13 00:03:12.094866,447.0,625.0,1
2023-03-13 00:03:33.438740,1678.0,546.0,1
2023-03-13 00:03:54.782614,2115.0,1025.0,1
2023-03-13 00:04:16.126488,2435.0,1231.0,1
2023-03-13 00:04:37.470362,2674.0,3215.0,2
2023-03-13 00:04:58.814236,2233.0,2552.0,2
2023-03-13 00:05:20.158110,1247.0,2561.0,2
2023-03-13 00:05:41.501984,1678.0,1507.0,2
2023-03-13 00:06:02.845858,2222.0,1523.0,2
2023-03-13 00:06:24.189732,2894.0,3328.0,2
2023-03-13 00:06:45.533606,2009.0,668.0,2
2023-03-13 00:07:06.877480,2811.0,1251.0,2
2023-03-13 00:07:28.221354,19.0,1447.0,2
2023-03-13 00:07:49.565228,631.0,1630.0,2
2023-03-13 00:08:10.909102,750.0,262.0,2
2023-03-13 00:08:32.252976,1249.0,2657.0,2
2023-03-13 00:08:53.596850,2659.0,1878.0,2
2023-03-13 00:09:14.940724,1386.0,2726.0,2
2023-03-13 00:09:36.284598,1215.0,1865.0,2
2023-03-13 00:09:57.628472,3104.0,2404.0,2
2023-03-13 00:10:18.972346,1510.0,2778.0,2
2023-03-13 00:10:40.316220,1545.0,1905.0,2
2023-03-13 00:11:01.660094,1940.0,2322.0,2
2023-03-13 00:11:23.003968,2678.0,1483.0,2
2023-03-13 00:11:44.347842,1546.0,1081.0,1
2023-03-13 00:12:05.691716,674.0,892.0,1
2023-03-13 00:12:27.035590,2832.0,2201.0,1
2023-03-13 00:12:48.379464,1068.0,32.0,1
2023-03-13 00:13:09.723338,649.0,2218.0,1
2023-03-13 00:13:31.067212,1395.0,1983.0,1
2023-03-13 00:13:52.411086,1365.0,2326.0,1
2023-03-13 00:14:13.754960,1179.0,1964.0,1
2023-03-13 00:14:35.098834,1551.0,1353.0,1
2023-03-13 00:14:56.442708,1179.0,2043.0,1
2023-03-13 00:15:17.786582,2192.0,2028.0,1
2023-03-13 00:15:39.130456,3027.0,2268.0,2
2023-03-13 00:16:00.474330,1360.0,1923.0,2
2023-03-13 00:16:21.818204,2172.0,1081.0,2
2023-03-13 00:16:43.162078,2091.0,2758.0,2
2023-03-13 00:17:04.505952,2840.0,2848.0,2
2023-03-13 00:17:25.849826,348.0,819.0,2
2023-03-13 00:17:47.193700,2104.0,1650.0,2
2023-03-13 00:18:08.537574,1059.0,1548.0,2
2023-03-13 00:18:29.881448,1634.0,3196.0,2
2023-03-13 00:18:51.225322,1818.0,2576.0,2
2023-03-13 00:19:12.569196,1947.0,1476.0,2
2023-03-13 00:19:33.913070,2369.0,375.0,2
2023-03-13 00:19:55.256944,2096.0,1043.0,2
2023-03-13 00:20:16.600818,302.0,726.0,2
2023-03-13 00:20:37.944692,1223.0,2984.0,2
2023-03-13 00:20:59.288566,1334.0,434.0,2
2023-03-13 00:21:20.632440,1716.0,2931.0,2
2023-03-13 00:21:41.976314,3179.0,2046.0,2
2023-03-13 00:22:03.320188,1905.0,1517.0,2
2023-03-13 00:22:24.664062,3104.0,1196.0,2
2023-03-13 00:22:46.007936,112.0,17.0,1
2023-03-13 00:23:07.351810,2904.0,2111.0,1
2023-03-13 00:23:28.695684,2096.0,714.0,1
2023-03-13 00:23:50.039558,1371.0,2420.0,1
2023-03-13 00:24:11.383432,1319.0,1103.0,1
2023-03-13 00:24:32.727306,2692.0,3389.0,1
2023-03-13 00:24:54.071180,2390.0,2815.0,1
2023-03-13 00:25:15.415054,1082.0,2113.0,1
2023-03-13 00:25:36.758928,3160.0,2752.0,1
2023-03-13 00:25:58.102802,1785.0,2535.0,1
2023-03-13 00:26:19.446676,1517.0,980.0,1
2023-03-13 00:26:40.790550,911.0,1490.0,2
2023-03-13 00:27:02.134424,1039.0,291.0,2
2023-03-13 00:27:23.478298,563.0,1010.0,2
2023-03-13 00:27:44.822172,19.0,1058.0,2
2023-03-13 00:28:06.166046,1642.0,2128.0,2
2023-03-13 00:28:27.509920,2342.0,1724.0,2
2023-03-13 00:28:48.853794,394.0,1391.0,2
2023-03-13 00:29:10.197668,1598.0,2195.0,2
2023-03-13 00:29:31.541542,1722.0,2438.0,2
2023-03-13 00:29:52.885416,1410.0,1065.0,2
2023-03-13 00:30:14.229290,3130.0,1700.0,2
2023-03-13 00:30:35.573164,1499.0,2904.0,2
2023-03-13 00:30:56.917038,1691.0,2378.0,2
