ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,60.0,1148.0,1
2023-03-13 00:01:04.031622,1905.0,2703.0,1
2023-03-13 00:01:25.375496,2128.0,2231.0,1
2023-03-13 00:01:46.719370,1249.0,1553.0,1
2023-03-13 00:02:08.063244,1925.0,1926.0,1
2023-03-13 00:02:29.407118,1999.0,1280.0,1
2023-03-13 00:02:50.750992,1154.0,1704.0,1
2023-03-13 00:03:12.094866,1301.0,1351.0,1
2023-03-13 00:03:33.438740,2252.0,2894.0,1
2023-03-13 00:03:54.782614,3156.0,2494.0,1
2023-03-13 00:04:16.126488,938.0,1745.0,1
2023-03-13 00:04:37.470362,75.0,901.0,1
2023-03-13 00:04:58.814236,3022.0,2403.0,1
2023-03-13 00:05:20.158110,1417.0,2351.0,1
2023-03-13 00:05:41.501984,2497.0,1705.0,1
2023-03-13 00:06:02.845858,478.0,1667.0,1
2023-03-13 00:06:24.189732,952.0,1090.0,1
2023-03-13 00:06:45.533606,3033.0,2343.0,2
2023-03-13 00:07:06.877480,1583.0,1534.0,2
2023-03-13 00:07:28.221354,946.0,1892.0,2
2023-03-13 00:07:49.565228,2723.0,2028.0,2
2023-03-13 00:08:10.909102,1565.0,1777.0,2
2023-03-13 00:08:32.252976,2714.0,1149.0,2
2023-03-13 00:08:53.596850,1271.0,1984.0,2
2023-03-13 00:09:14.940724,2435.0,1231.0,2
2023-03-13 00:09:36.284598,1498.0,996.0,2
2023-03-13 00:09:57.628472,2736.0,1519.0,2
2023-03-13 00:10:18.972346,1450.0,1630.0,2
2023-03-13 00:10:40.316220,3134.0,7.0,2
2023-03-13 00:11:01.660094,1266.0,683.0,2
2023-03-13 00:11:23.003968,963.0,1631.0,2
2023-03-13 00:11:44.347842,1282.0,1556.0,2
2023-03-13 00:12:05.691716,592.0,2770.0,2
2023-03-13 00:12:27.035590,2948.0,2518.0,2
2023-03-13 00:12:48.379464,793.0,1423.0,2
2023-03-13 00:13:09.723338,628.0,1204.0,2
2023-03-13 00:13:31.067212,2428.0,2432.0,2
2023-03-13 00:13:52.411086,932.0,2043.0,1
2023-03-13 00:14:13.754960,47.0,803.0,1
2023-03-13 00:14:35.098834,596.0,1569.0,1
2023-03-13 00:14:56.442708,1468.0,454.0,1
2023-03-13 00:15:17.786582,1828.0,1366.0,1
2023-03-13 00:15:39.130456,1749.0,2719.0,1
2023-03-13 00:16:00.474330,2232.0,318.0,1
2023-03-13 00:16:21.818204,1039.0,978.0,1
2023-03-13 00:16:43.162078,1703.0,366.0,1
2023-03-13 00:17:04.505952,1536.0,409.0,1
2023-03-13 00:17:25.849826,2176.0,966.0,1
2023-03-13 00:17:47.193700,870.0,427.0,1
2023-03-13 00:18:08.537574,1368.0,1910.0,1
2023-03-13 00:18:29.881448,1232.0,1460.0,1
2023-03-13 00:18:51.225322,1773.0,3659.0,1
2023-03-13 00:19:12.569196,464.0,9.0,1
2023-03-13 00:19:33.913070,338.0,1064.0,1
2023-03-13 00:19:55.256944,1215.0,1865.0,2
2023-03-13 00:20:16.600818,1251.0,1350.0,2
2023-03-13 00:20:37.944692,1964.0,3244.0,2
2023-03-13 00:20:59.288566,2113.0,957.0,2
2023-03-13 00:21:20.632440,2756.0,2459.0,2
2023-03-13 00:21:41.976314,47.0,825.0,2
2023-03-13 00:22:03.320188,2232.0,2249.0,2
