ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1614.0,2087.0,1
2023-03-13 00:01:04.031622,1498.0,996.0,1
2023-03-13 00:01:25.375496,978.0,3019.0,1
2023-03-13 00:01:46.719370,832.0,1145.0,2
2023-03-13 00:02:08.063244,2055.0,3532.0,2
2023-03-13 00:02:29.407118,1307.0,2561.0,2
2023-03-13 00:02:50.750992,2958.0,2697.0,2
2023-03-13 00:03:12.094866,3028.0,2567.0,2
2023-03-13 00:03:33.438740,414.0,1215.0,2
2023-03-13 00:03:54.782614,1263.0,303.0,2
2023-03-13 00:04:16.126488,708.0,1540.0,2
2023-03-13 00:04:37.470362,707.0,2876.0,2
2023-03-13 00:04:58.814236,2550.0,1066.0,2
2023-03-13 00:05:20.158110,1789.0,1685.0,1
2023-03-13 00:05:41.501984,2510.0,2086.0,1
2023-03-13 00:06:02.845858,2000.0,2503.0,1
2023-03-13 00:06:24.189732,942.0,1874.0,2
2023-03-13 00:06:45.533606,2364.0,2772.0,2
2023-03-13 00:07:06.877480,1559.0,408.0,2
2023-03-13 00:07:28.221354,484.0,1746.0,2
2023-03-13 00:07:49.565228,1299.0,1487.0,2
2023-03-13 00:08:10.909102,617.0,29.0,2
2023-03-13 00:08:32.252976,1362.0,2025.0,2
2023-03-13 00:08:53.596850,2755.0,2472.0,2
2023-03-13 00:09:14.940724,2020.0,892.0,2
2023-03-13 00:09:36.284598,2715.0,2811.0,2
2023-03-13 00:09:57.628472,2186.0,2190.0,1
2023-03-13 00:10:18.972346,1642.0,3253.0,1
2023-03-13 00:10:40.316220,1531.0,1001.0,1
2023-03-13 00:11:01.660094,2135.0,1894.0,2
2023-03-13 00:11:23.003968,1204.0,1709.0,2
2023-03-13 00:11:44.347842,1568.0,1059.0,2
2023-03-13 00:12:05.691716,1754.0,1168.0,2
2023-03-13 00:12:27.035590,2207.0,811.0,2
2023-03-13 00:12:48.379464,2324.0,1187.0,2
2023-03-13 00:13:09.723338,2425.0,1308.0,2
2023-03-13 00:13:31.067212,2161.0,2264.0,2
2023-03-13 00:13:52.411086,614.0,1269.0,2
2023-03-13 00:14:13.754960,420.0,1813.0,2
2023-03-13 00:14:35.098834,447.0,433.0,1
2023-03-13 00:14:56.442708,2021.0,308.0,1
2023-03-13 00:15:17.786582,893.0,2087.0,1
2023-03-13 00:15:39.130456,3160.0,2752.0,2
2023-03-13 00:16:00.474330,1393.0,1064.0,2
2023-03-13 00:16:21.818204,232.0,372.0,2
2023-03-13 00:16:43.162078,811.0,1043.0,2
2023-03-13 00:17:04.505952,1498.0,514.0,2
2023-03-13 00:17:25.849826,407.0,901.0,2
2023-03-13 00:17:47.193700,1927.0,2383.0,2
2023-03-13 00:18:08.537574,1524.0,794.0,2
2023-03-13 00:18:29.881448,978.0,1679.0,2
2023-03-13 00:18:51.225322,901.0,1475.0,2
2023-03-13 00:19:12.569196,2372.0,1910.0,1
2023-03-13 00:19:33.913070,1507.0,1189.0,1
2023-03-13 00:19:55.256944,3052.0,2165.0,1
2023-03-13 00:20:16.600818,2739.0,1942.0,2
2023-03-13 00:20:37.944692,2086.0,3637.0,2
2023-03-13 00:20:59.288566,471.0,2078.0,2
2023-03-13 00:21:20.632440,3033.0,2343.0,2
2023-03-13 00:21:41.976314,483.0,1381.0,2
2023-03-13 00:22:03.320188,375.0,19.0,2
2023-03-13 00:22:24.664062,892.0,1489.0,2
2023-03-13 00:22:46.007936,1473.0,1682.0,2
2023-03-13 00:23:07.351810,1590.0,2700.0,2
2023-03-13 00:23:28.695684,479.0,1631.0,2
2023-03-13 00:23:50.039558,1669.0,1803.0,1
2023-03-13 00:24:11.383432,2756.0,2596.0,1
2023-03-13 00:24:32.727306,856.0,509.0,1
2023-03-13 00:24:54.071180,1090.0,2923.0,2
2023-03-13 00:25:15.415054,1334.0,1945.0,2
2023-03-13 00:25:36.758928,1388.0,1768.0,2
2023-03-13 00:25:58.102802,1663.0,3487.0,2
2023-03-13 00:26:19.446676,546.0,1431.0,2
2023-03-13 00:26:40.790550,1373.0,2770.0,2
2023-03-13 00:27:02.134424,2715.0,3003.0,2
2023-03-13 00:27:23.478298,1465.0,1150.0,2
2023-03-13 00:27:44.822172,471.0,901.0,2
2023-03-13 00:28:06.166046,1350.0,682.0,2
2023-03-13 00:28:27.509920,1665.0,2579.0,1
2023-03-13 00:28:48.853794,441.0,819.0,1
2023-03-13 00:29:10.197668,1700.0,3001.0,1
2023-03-13 00:29:31.541542,969.0,2756.0,2
2023-03-13 00:29:52.885416,915.0,2829.0,2
2023-03-13 00:30:14.229290,2539.0,1747.0,2
2023-03-13 00:30:35.573164,1551.0,303.0,2
2023-03-13 00:30:56.917038,1337.0,217.0,2
2023-03-13 00:31:18.260912,1685.0,881.0,2
2023-03-13 00:31:39.604786,2625.0,1736.0,2
2023-03-13 00:32:00.948660,437.0,3104.0,2
2023-03-13 00:32:22.292534,1701.0,1512.0,2
2023-03-13 00:32:43.636408,1139.0,2028.0,2
2023-03-13 00:33:04.980282,1539.0,1175.0,1
2023-03-13 00:33:26.324156,456.0,1166.0,1
2023-03-13 00:33:47.668030,1263.0,897.0,1
2023-03-13 00:34:09.011904,2124.0,2788.0,2
2023-03-13 00:34:30.355778,636.0,262.0,2
2023-03-13 00:34:51.699652,1551.0,1353.0,2
2023-03-13 00:35:13.043526,1566.0,2378.0,2
2023-03-13 00:35:34.387400,2520.0,2560.0,2
2023-03-13 00:35:55.731274,546.0,1599.0,2
2023-03-13 00:36:17.075148,2494.0,1698.0,2
2023-03-13 00:36:38.419022,494.0,3198.0,2
