ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,627.0,549.0,1
2023-03-13 00:01:04.031622,785.0,164.0,2
2023-03-13 00:01:25.375496,2579.0,2135.0,2
2023-03-13 00:01:46.719370,653.0,1326.0,2
2023-03-13 00:02:08.063244,264.0,2133.0,2
2023-03-13 00:02:29.407118,1407.0,1534.0,2
2023-03-13 00:02:50.750992,2625.0,1736.0,2
2023-03-13 00:03:12.094866,1964.0,1173.0,2
2023-03-13 00:03:33.438740,1678.0,546.0,2
2023-03-13 00:03:54.782614,921.0,2341.0,2
2023-03-13 00:04:16.126488,2848.0,2559.0,2
2023-03-13 00:04:37.470362,259.0,1919.0,1
2023-03-13 00:04:58.814236,411.0,1452.0,2
2023-03-13 00:05:20.158110,597.0,811.0,2
2023-03-13 00:05:41.501984,2706.0,162.0,2
2023-03-13 00:06:02.845858,1297.0,683.0,2
2023-03-13 00:06:24.189732,431.0,2557.0,2
2023-03-13 00:06:45.533606,1040.0,1007.0,2
2023-03-13 00:07:06.877480,856.0,232.0,2
2023-03-13 00:07:28.221354,47.0,2128.0,2
2023-03-13 00:07:49.565228,2404.0,2321.0,2
2023-03-13 00:08:10.909102,2125.0,1626.0,2
2023-03-13 00:08:32.252976,2104.0,1650.0,1
2023-03-13 00:08:53.596850,2025.0,2460.0,2
2023-03-13 00:09:14.940724,2176.0,1373.0,2
2023-03-13 00:09:36.284598,481.0,921.0,2
2023-03-13 00:09:57.628472,1872.0,1030.0,2
2023-03-13 00:10:18.972346,2824.0,2349.0,2
2023-03-13 00:10:40.316220,1638.0,2271.0,2
2023-03-13 00:11:01.660094,2544.0,3290.0,2
2023-03-13 00:11:23.003968,1211.0,1985.0,2
2023-03-13 00:11:44.347842,1326.0,1679.0,2
2023-03-13 00:12:05.691716,1542.0,1524.0,2
2023-03-13 00:12:27.035590,1422.0,1107.0,1
2023-03-13 00:12:48.379464,2568.0,2268.0,2
2023-03-13 00:13:09.723338,1771.0,1363.0,2
2023-03-13 00:13:31.067212,1880.0,2385.0,2
2023-03-13 00:13:52.411086,1039.0,1638.0,2
2023-03-13 00:14:13.754960,1779.0,1179.0,2
2023-03-13 00:14:35.098834,1539.0,1175.0,2
2023-03-13 00:14:56.442708,449.0,901.0,2
2023-03-13 00:15:17.786582,2777.0,1696.0,2
2023-03-13 00:15:39.130456,1927.0,2383.0,2
2023-03-13 00:16:00.474330,2855.0,1286.0,2
2023-03-13 00:16:21.818204,946.0,1892.0,1
2023-03-13 00:16:43.162078,339.0,508.0,2
2023-03-13 00:17:04.505952,2167.0,2399.0,2
2023-03-13 00:17:25.849826,1793.0,2975.0,2
2023-03-13 00:17:47.193700,1826.0,670.0,2
2023-03-13 00:18:08.537574,2274.0,2032.0,2
2023-03-13 00:18:29.881448,2177.0,2478.0,2
2023-03-13 00:18:51.225322,1033.0,1344.0,2
2023-03-13 00:19:12.569196,2729.0,3032.0,2
2023-03-13 00:19:33.913070,156.0,1907.0,2
2023-03-13 00:19:55.256944,1351.0,1635.0,2
